Participant,Widget,Location,TaskType,SelectionMethod,Trial,A,W,Ae,dx,PT(ms),ST(ms),MT(ms),Errors,TRE,TAC,MDC,ODC,MV,ME,MO
P9,Horizontal,Center,1D,DT500,1,500.0,40.0,502.0,1.999999999999971,5168,511,5680,0,0,0,0,0,3.6869496994266926e-14,12.000000000000057,12.000000000000057
P9,Horizontal,Center,1D,DT500,2,500.0,40.0,506.0,5.999999999999971,5444,518,5963,0,0,0,0,0,3.889045173769702e-14,11.99999999999995,11.99999999999995
P9,Horizontal,Center,1D,DT500,3,500.0,40.0,488.0,-12.000000000000028,5285,525,5810,0,0,0,0,0,3.72358338289499e-14,12.000000000000052,12.000000000000052
P9,Horizontal,Center,1D,DT500,4,500.0,40.0,489.0,-10.999999999999972,6511,531,7043,0,0,0,0,0,3.4312302427731234e-14,11.999999999999943,11.999999999999943
P9,Horizontal,Center,1D,DT500,5,500.0,40.0,502.0,1.999999999999971,5455,514,5970,0,0,0,0,0,3.5859036205821675e-14,12.000000000000062,12.000000000000062
P9,Horizontal,Center,1D,DT500,6,500.0,40.0,502.0,1.999999999999971,6671,504,7176,0,0,0,0,0,3.6024338728949617e-14,11.999999999999938,11.999999999999938
P9,Vertical,Center,1D,DT500,0,100.0,60.0,100.0,0.0,1692,542,2235,0,0,0,0,0,8.203290389435464e-15,1.0000000000000109,-1.0000000000000109
P9,Vertical,Center,1D,DT500,1,100.0,60.0,107.0,7.0,2392,556,2949,0,0,0,0,0,8.660670202399026e-15,0.9999999999999868,-0.9999999999999868
P9,Vertical,Center,1D,DT500,2,100.0,60.0,102.0,2.0,1714,551,2266,0,0,0,0,0,9.016842915263511e-15,1.0000000000000115,-1.0000000000000115
P9,Vertical,Center,1D,DT500,3,100.0,60.0,95.0,-5.0,1761,535,2297,0,0,0,0,0,7.951511128636428e-15,0.9999999999999886,-0.9999999999999886
P9,Vertical,Center,1D,DT500,4,100.0,60.0,106.0,6.0,1693,516,2209,0,0,0,0,0,8.362094871429676e-15,1.0000000000000122,-1.0000000000000122
P9,Vertical,Center,1D,DT500,5,100.0,60.0,114.0,14.000000000000009,2144,538,2683,0,0,0,0,0,1.0211068959582651e-14,0.99999999999999,-0.99999999999999
P9,Vertical,Center,1D,DT500,6,100.0,60.0,96.0,-4.0,1714,517,2231,0,0,0,0,1,9.062021330999064e-15,1.000000000000011,-1.000000000000011
P9,Vertical,Center,1D,DT500,0,100.0,40.0,102.0,2.0,1746,522,2268,0,0,0,0,1,1.0172718802731512e-14,5.999999999999985,5.999999999999985
P9,Vertical,Center,1D,DT500,1,100.0,40.0,118.0,18.00000000000001,1756,541,2297,0,0,0,0,0,9.390600607107404e-15,6.000000000000013,6.000000000000013
P9,Vertical,Center,1D,DT500,2,100.0,40.0,111.0,11.0,2526,506,3033,0,0,0,0,0,1.0991682387833203e-14,5.999999999999985,5.999999999999985
P9,Vertical,Center,1D,DT500,3,100.0,40.0,117.0,17.0,1963,541,2504,0,0,0,0,0,9.965684510223438e-15,6.000000000000014,6.000000000000014
P9,Vertical,Center,1D,DT500,4,100.0,40.0,81.0,-19.0,1719,535,2255,0,0,0,0,0,9.277411248854066e-15,5.999999999999989,5.999999999999989
P9,Vertical,Center,1D,DT500,5,100.0,40.0,113.0,12.999999999999991,1681,521,2202,0,0,0,0,0,7.745174439418644e-15,6.000000000000017,6.000000000000017
P9,Vertical,Center,1D,DT500,6,100.0,40.0,101.0,1.0,1615,506,2121,0,0,0,0,0,9.389462534325012e-15,5.999999999999986,5.999999999999986
P9,Vertical,Center,1D,DT500,0,500.0,60.0,499.00000000000006,-0.9999999999999708,5085,511,5597,0,0,0,0,1,3.6053807631418056e-14,5.999999999999939,5.999999999999939
P9,Vertical,Center,1D,DT500,1,500.0,60.0,492.0,-8.0,5025,529,5555,0,0,0,0,0,3.5444493527739234e-14,6.000000000000059,6.000000000000059
P9,Vertical,Center,1D,DT500,2,500.0,60.0,503.0,3.0,5323,511,5834,0,0,0,0,0,3.572894410305363e-14,5.9999999999999405,5.9999999999999405
P9,Vertical,Center,1D,DT500,3,500.0,60.0,507.0,7.0,5312,519,5831,0,0,0,0,0,3.7128197061787264e-14,6.00000000000006,6.00000000000006
P9,Vertical,Center,1D,DT500,4,500.0,60.0,488.0,-11.999999999999972,5362,519,5882,0,0,0,0,1,3.711607530004888e-14,5.9999999999999405,5.9999999999999405
P9,Vertical,Center,1D,DT500,5,500.0,60.0,498.0,-2.0,5025,552,5578,0,0,0,0,0,3.5352257440889854e-14,6.00000000000006,6.00000000000006
P9,Vertical,Center,1D,DT500,6,500.0,60.0,501.00000000000006,1.000000000000029,4770,515,5286,0,0,0,0,0,3.6237343090983794e-14,5.9999999999999405,5.9999999999999405
P9,Vertical,Center,1D,DT500,0,500.0,40.0,502.0,2.0,4790,502,5292,0,0,0,0,0,3.6374251812840016e-14,5.9999999999999405,5.9999999999999405
P9,Vertical,Center,1D,DT500,1,500.0,40.0,507.0,7.0,5627,525,6152,0,0,0,0,0,3.679015221812939e-14,6.000000000000062,6.000000000000062
P9,Vertical,Center,1D,DT500,2,500.0,40.0,504.0,4.0,4786,519,5306,0,0,0,0,0,3.6519584849723466e-14,5.999999999999938,5.999999999999938
P9,Vertical,Center,1D,DT500,3,500.0,40.0,518.0,18.0,5067,505,5573,0,0,0,0,0,3.8422966092641765e-14,6.000000000000062,6.000000000000062
P9,Vertical,Center,1D,DT500,4,500.0,40.0,494.0,-6.0,4898,519,5417,0,0,0,0,1,3.807276379741339e-14,5.999999999999941,5.999999999999941
P9,Vertical,Center,1D,DT500,5,500.0,40.0,507.0,7.0,5273,506,5780,0,0,0,0,0,3.620635288177711e-14,6.000000000000063,6.000000000000063
P9,Vertical,Center,1D,DT500,6,500.0,40.0,506.0,6.0,6079,511,6590,0,0,0,0,0,3.824579092368976e-14,5.99999999999994,5.99999999999994
P9,Vertical,Center,1D,DT500,0,250.0,60.0,249.0,-1.0,2526,544,3071,0,0,0,0,0,1.9087993044454264e-14,5.999999999999968,5.999999999999968
P9,Vertical,Center,1D,DT500,1,250.0,60.0,244.0,-6.000000000000014,3006,510,3516,0,0,0,0,0,1.7700543951819067e-14,6.000000000000029,6.000000000000029
P9,Vertical,Center,1D,DT500,2,250.0,60.0,242.0,-7.999999999999986,2502,511,3014,0,0,0,0,0,1.7665682860819074e-14,5.99999999999997,5.99999999999997
P9,Vertical,Center,1D,DT500,3,250.0,60.0,243.0,-6.999999999999986,2889,500,3390,0,0,0,0,0,1.7777329829016553e-14,6.000000000000031,6.000000000000031
P9,Vertical,Center,1D,DT500,4,250.0,60.0,258.0,8.0,3018,506,3525,0,0,0,0,0,1.8699363143449587e-14,5.99999999999997,5.99999999999997
P9,Vertical,Center,1D,DT500,5,250.0,60.0,242.0,-7.999999999999986,3487,515,4002,0,0,0,0,0,1.9130074369818903e-14,6.000000000000028,6.000000000000028
P9,Vertical,Center,1D,DT500,6,250.0,60.0,251.0,0.9999999999999856,2518,538,3057,0,0,0,0,0,1.7954694177261033e-14,5.999999999999969,5.999999999999969
P9,Vertical,Center,1D,DT500,0,250.0,40.0,255.0,5.000000000000014,2794,506,3301,0,0,0,0,0,2.0848275341941742e-14,5.999999999999968,5.999999999999968
P9,Vertical,Center,1D,DT500,1,250.0,40.0,247.0,-3.0,2854,514,3368,0,0,0,0,0,1.8942890599441464e-14,6.00000000000003,6.00000000000003
P9,Vertical,Center,1D,DT500,2,250.0,40.0,237.0,-12.999999999999986,2602,505,3108,0,0,0,0,0,1.7738784591144986e-14,5.99999999999997,5.99999999999997
P9,Vertical,Center,1D,DT500,3,250.0,40.0,258.0,8.0,2585,510,3096,0,0,0,0,0,1.8288334646673145e-14,6.000000000000034,6.000000000000034
P9,Vertical,Center,1D,DT500,4,250.0,40.0,239.0,-11.0,3009,501,3510,0,0,0,0,0,1.851296093320792e-14,5.9999999999999725,5.9999999999999725
P9,Vertical,Center,1D,DT500,5,250.0,40.0,268.0,18.00000000000003,3028,535,3564,0,0,0,0,0,2.1450320991815223e-14,6.000000000000031,6.000000000000031
P9,Vertical,Center,1D,DT500,6,250.0,40.0,265.0,15.000000000000028,2840,503,3344,0,0,0,0,0,2.1484178160120543e-14,5.99999999999997,5.99999999999997
P9,Horizontal,Front,1D,DT500,0,100.0,60.0,86.0,-14.0,1516,505,2022,0,0,0,0,0,7.504757272046966e-15,4.000000000000011,-4.000000000000011
P9,Horizontal,Front,1D,DT500,1,100.0,60.0,98.0,-1.999999999999991,1486,549,2036,0,0,0,0,0,7.066462714858831e-15,3.999999999999985,-3.999999999999985
P9,Horizontal,Front,1D,DT500,2,100.0,60.0,92.0,-8.0,1302,527,1829,0,0,0,0,0,7.544702920655508e-15,4.000000000000012,-4.000000000000012
P9,Horizontal,Front,1D,DT500,3,100.0,60.0,106.0,6.0,2391,525,2916,0,0,0,0,0,8.251708945767098e-15,3.999999999999984,-3.999999999999984
P9,Horizontal,Front,1D,DT500,4,100.0,60.0,98.0,-1.999999999999991,1480,562,2043,0,0,0,0,0,8.434772841613461e-15,4.000000000000012,-4.000000000000012
P9,Horizontal,Front,1D,DT500,5,100.0,60.0,119.0,19.0,1626,502,2129,0,0,0,0,0,9.29842008438805e-15,3.999999999999985,-3.999999999999985
P9,Horizontal,Front,1D,DT500,6,100.0,60.0,109.0,8.999999999999991,1491,515,2007,0,0,0,0,0,9.965629478283303e-15,4.000000000000012,-4.000000000000012
P9,Horizontal,Front,1D,DT500,0,100.0,40.0,114.0,13.999999999999991,3168,515,3684,0,1,0,0,1,1.1426770687703474e-14,2.999999999999981,2.999999999999981
P9,Horizontal,Front,1D,DT500,1,100.0,40.0,117.0,17.00000000000001,3009,504,3514,0,0,0,0,1,1.0963569814283844e-14,3.0000000000000133,3.0000000000000133
P9,Horizontal,Front,1D,DT500,2,100.0,40.0,111.0,11.000000000000009,1808,525,2333,0,0,0,0,0,1.0032632811258642e-14,2.999999999999988,2.999999999999988
P9,Horizontal,Front,1D,DT500,3,100.0,40.0,114.0,13.999999999999991,1893,507,2401,0,0,0,0,0,1.0090800835360672e-14,3.000000000000013,3.000000000000013
P9,Horizontal,Front,1D,DT500,4,100.0,40.0,113.0,13.000000000000009,1511,503,2014,0,0,0,0,0,9.839023363747636e-15,2.999999999999988,2.999999999999988
P9,Horizontal,Front,1D,DT500,5,100.0,40.0,103.0,2.999999999999991,1742,516,2258,0,0,0,0,0,9.469970287275212e-15,3.000000000000011,3.000000000000011
P9,Horizontal,Front,1D,DT500,6,100.0,40.0,112.0,12.000000000000009,1470,504,1974,0,0,0,0,0,9.087747957319407e-15,2.9999999999999867,2.9999999999999867
P9,Horizontal,Front,1D,DT500,0,250.0,60.0,246.0,-4.0,2598,512,3110,0,0,0,0,0,1.850125494502737e-14,2.999999999999968,2.999999999999968
P9,Horizontal,Front,1D,DT500,1,250.0,60.0,236.0,-13.999999999999986,2767,507,3274,0,0,0,0,0,1.738590628067883e-14,3.000000000000032,3.000000000000032
P9,Horizontal,Front,1D,DT500,2,250.0,60.0,247.0,-3.0,2442,503,2946,0,0,0,0,0,1.7704502688275722e-14,2.9999999999999685,2.9999999999999685
P9,Horizontal,Front,1D,DT500,3,250.0,60.0,239.0,-11.0,2970,509,3479,0,0,0,0,0,1.810713399001108e-14,3.0000000000000298,3.0000000000000298
P9,Horizontal,Front,1D,DT500,4,250.0,60.0,257.0,7.0,2558,538,3096,0,0,0,0,0,1.871279727851318e-14,2.999999999999967,2.999999999999967
P9,Horizontal,Front,1D,DT500,5,250.0,60.0,256.0,6.0,3241,527,3769,0,0,0,0,0,1.959328086884561e-14,3.000000000000031,3.000000000000031
P9,Horizontal,Front,1D,DT500,6,250.0,60.0,237.0,-13.000000000000014,2797,503,3300,0,0,0,0,0,1.8740372977731482e-14,2.9999999999999702,2.9999999999999702
P9,Horizontal,Front,1D,DT500,0,250.0,40.0,262.0,12.000000000000028,2668,505,3173,0,0,0,0,0,1.9757370525871702e-14,2.999999999999968,2.999999999999968
P9,Horizontal,Front,1D,DT500,1,250.0,40.0,255.0,5.000000000000014,3035,515,3550,0,0,0,0,0,2.0049775560322152e-14,3.00000000000003,3.00000000000003
P9,Horizontal,Front,1D,DT500,2,250.0,40.0,257.0,7.0,5501,533,6035,0,1,0,0,1,2.5810464976694188e-14,2.999999999999964,2.999999999999964
P9,Horizontal,Front,1D,DT500,3,250.0,40.0,247.0,-3.0,3034,525,3559,0,0,0,0,0,1.8885470544116305e-14,3.000000000000029,3.000000000000029
P9,Horizontal,Front,1D,DT500,4,250.0,40.0,263.0,13.000000000000028,2523,503,3026,0,0,0,0,0,1.9110174607038075e-14,2.999999999999966,2.999999999999966
P9,Horizontal,Front,1D,DT500,5,250.0,40.0,254.0,4.0,2794,504,3298,0,0,0,0,0,2.0051538567120518e-14,3.000000000000031,3.000000000000031
P9,Horizontal,Front,1D,DT500,6,250.0,40.0,260.0,10.000000000000028,2616,509,3126,0,0,0,0,0,1.9993960203308762e-14,2.999999999999968,2.999999999999968
P9,Horizontal,Front,1D,DT500,0,500.0,40.0,500.0,-2.9103830456733704e-14,4585,517,5103,0,0,0,0,0,3.5911095770141034e-14,2.999999999999934,2.999999999999934
P9,Horizontal,Front,1D,DT500,1,500.0,40.0,509.0,9.000000000000028,4759,536,5295,0,0,0,0,0,3.703533781337692e-14,3.0000000000000666,3.0000000000000666
P9,Horizontal,Front,1D,DT500,2,500.0,40.0,492.0,-8.0,4696,521,5218,0,0,0,0,0,3.6762859835418904e-14,2.999999999999935,2.999999999999935
P9,Horizontal,Front,1D,DT500,3,500.0,40.0,512.9999999999999,12.99999999999994,4828,507,5336,0,0,0,0,0,3.7174909084226175e-14,3.0000000000000675,3.0000000000000675
P9,Horizontal,Front,1D,DT500,4,500.0,40.0,493.0,-7.0,5585,528,6113,0,0,0,0,0,3.6259108927445046e-14,2.9999999999999405,2.9999999999999405
P9,Horizontal,Front,1D,DT500,5,500.0,40.0,500.0,-2.9103830456733704e-14,4906,534,5440,0,0,0,0,0,3.5757056249563674e-14,3.000000000000064,3.000000000000064
P9,Horizontal,Front,1D,DT500,6,500.0,40.0,489.0,-11.0,4980,538,5518,0,0,0,0,0,3.5972725476437755e-14,2.999999999999936,2.999999999999936
P9,Horizontal,Front,1D,DT500,0,500.0,60.0,497.0,-3.0,4820,508,5329,0,0,0,0,0,3.6421535438293895e-14,2.999999999999941,2.999999999999941
P9,Horizontal,Front,1D,DT500,1,500.0,60.0,491.0,-9.0,4759,504,5264,0,0,0,0,0,3.6061913925937014e-14,3.0000000000000626,3.0000000000000626
P9,Horizontal,Front,1D,DT500,2,500.0,60.0,488.0,-12.0,4604,515,5120,0,0,0,0,0,3.4971786668160133e-14,2.9999999999999365,2.9999999999999365
P9,Horizontal,Front,1D,DT500,3,500.0,60.0,500.0,-2.9103830456733704e-14,4848,513,5361,0,0,0,0,0,3.5633736699445823e-14,3.000000000000064,3.000000000000064
P9,Horizontal,Front,1D,DT500,4,500.0,60.0,499.0,-1.0,4661,549,5210,0,0,0,0,0,3.611150377694375e-14,2.999999999999936,2.999999999999936
P9,Horizontal,Front,1D,DT500,5,500.0,60.0,498.00000000000006,-1.999999999999971,4793,527,5321,0,0,0,0,0,3.630721060929782e-14,3.000000000000064,3.000000000000064
P9,Horizontal,Front,1D,DT500,6,500.0,60.0,506.00000000000006,6.000000000000029,4665,550,5216,0,0,0,0,0,3.6101513991713645e-14,2.999999999999936,2.999999999999936
P9,Horizontal,Rear,1D,DT500,0,500.0,40.0,487.0,-13.0,5551,540,6092,0,0,0,0,0,3.535044952307163e-14,4.9999999999999405,4.9999999999999405
P9,Horizontal,Rear,1D,DT500,1,500.0,40.0,497.0,-3.0,6637,522,7160,0,0,0,0,0,3.4994907901934364e-14,5.000000000000062,5.000000000000062
P9,Horizontal,Rear,1D,DT500,2,500.0,40.0,491.0,-9.0,5103,531,5634,0,0,0,0,0,3.575125007163168e-14,4.999999999999937,4.999999999999937
P9,Horizontal,Rear,1D,DT500,3,500.0,40.0,503.0,3.0,5090,542,5633,0,0,0,0,0,3.6147182772319646e-14,5.000000000000063,5.000000000000063
P9,Horizontal,Rear,1D,DT500,4,500.0,40.0,506.00000000000006,6.000000000000029,5255,521,5777,0,0,0,0,0,3.695554220320576e-14,4.999999999999939,4.999999999999939
P9,Horizontal,Rear,1D,DT500,5,500.0,40.0,502.0,1.999999999999971,6136,527,6663,0,0,0,0,0,3.67141122134615e-14,5.00000000000006,5.00000000000006
P9,Horizontal,Rear,1D,DT500,6,500.0,40.0,507.0,6.999999999999971,5884,532,6417,0,0,0,0,0,3.658880678248339e-14,4.999999999999938,4.999999999999938
P9,Horizontal,Rear,1D,DT500,0,100.0,40.0,103.0,3.0,4610,500,5111,0,0,0,0,1,1.0857756661700228e-14,11.999999999999988,11.999999999999988
P9,Horizontal,Rear,1D,DT500,1,100.0,40.0,113.0,13.0,2029,512,2542,0,0,0,0,0,1.3705986899768666e-14,12.000000000000004,12.000000000000004
P9,Horizontal,Rear,1D,DT500,2,100.0,40.0,101.0,1.0,2001,522,2523,0,0,0,0,0,1.2610882542175864e-14,11.999999999999998,11.999999999999998
P9,Horizontal,Rear,1D,DT500,3,100.0,40.0,109.0,8.999999999999991,1785,504,2290,0,0,0,0,0,9.729507111180988e-15,12.00000000000001,12.00000000000001
P9,Horizontal,Rear,1D,DT500,4,100.0,40.0,111.0,11.0,2250,502,2752,0,0,0,0,0,1.2830002944509318e-14,11.999999999999996,11.999999999999996
P9,Horizontal,Rear,1D,DT500,5,100.0,40.0,104.0,4.0,2238,508,2746,0,0,0,0,0,1.3070164082008271e-14,12.000000000000002,12.000000000000002
P9,Horizontal,Rear,1D,DT500,6,100.0,40.0,112.0,12.0,2729,509,3239,0,0,0,0,0,1.3328596169731147e-14,11.999999999999996,11.999999999999996
P9,Horizontal,Rear,1D,DT500,0,250.0,40.0,255.0,4.999999999999986,3085,535,3620,0,0,0,0,0,1.878405363907309e-14,11.999999999999964,11.999999999999964
P9,Horizontal,Rear,1D,DT500,1,250.0,40.0,251.00000000000003,1.0000000000000149,2960,515,3476,0,0,0,0,0,1.9335006495960542e-14,12.00000000000003,12.00000000000003
P9,Horizontal,Rear,1D,DT500,2,250.0,40.0,267.0,17.0,2981,557,3538,0,0,0,0,0,2.0299355014909432e-14,11.999999999999968,11.999999999999968
P9,Horizontal,Rear,1D,DT500,3,250.0,40.0,248.0,-2.0,3209,516,3726,0,0,0,0,0,2.1931893145793683e-14,12.000000000000018,12.000000000000018
P9,Horizontal,Rear,1D,DT500,4,250.0,40.0,261.0,11.0,2694,548,3243,0,0,0,0,0,1.894059390686892e-14,11.99999999999997,11.99999999999997
P9,Horizontal,Rear,1D,DT500,5,250.0,40.0,261.0,11.0,3293,518,3812,0,0,0,0,0,2.171451973986592e-14,12.000000000000025,12.000000000000025
P9,Horizontal,Rear,1D,DT500,6,250.0,40.0,246.0,-4.0,2948,504,3453,0,0,0,0,0,2.0324642514298e-14,11.999999999999975,11.999999999999975
P9,Horizontal,Rear,1D,DT500,0,100.0,60.0,103.0,3.0,1383,528,1912,0,0,0,0,0,8.066116926887944e-15,11.999999999999982,11.999999999999982
P9,Horizontal,Rear,1D,DT500,1,100.0,60.0,106.0,6.0,1719,508,2228,0,0,0,0,0,9.618607329770783e-15,12.000000000000009,12.000000000000009
P9,Horizontal,Rear,1D,DT500,2,100.0,60.0,106.0,6.0,1809,540,2349,0,0,0,0,0,9.68888268694076e-15,11.99999999999999,11.99999999999999
P9,Horizontal,Rear,1D,DT500,3,100.0,60.0,103.0,3.0,2026,504,2531,0,0,0,0,0,9.129967268197274e-15,12.00000000000001,12.00000000000001
P9,Horizontal,Rear,1D,DT500,4,100.0,60.0,106.0,6.0,3425,501,3926,0,0,0,0,0,9.5723157188752e-15,11.999999999999991,11.999999999999991
P9,Horizontal,Rear,1D,DT500,5,100.0,60.0,94.0,-6.0,1936,515,2451,0,0,0,0,0,9.042518882544243e-15,12.000000000000009,12.000000000000009
P9,Horizontal,Rear,1D,DT500,6,100.0,60.0,91.0,-9.0,1860,542,2403,0,0,0,0,0,7.334869715003329e-15,11.999999999999988,11.999999999999988
P9,Horizontal,Rear,1D,DT500,0,500.0,60.0,491.0,-9.000000000000028,5004,533,5538,0,0,0,0,0,3.5408514965065415e-14,11.99999999999994,11.99999999999994
P9,Horizontal,Rear,1D,DT500,1,500.0,60.0,493.0,-7.0,4927,523,5450,0,0,0,0,0,3.512028225331448e-14,12.00000000000006,12.00000000000006
P9,Horizontal,Rear,1D,DT500,2,500.0,60.0,500.0,0.0,4788,512,5300,0,0,0,0,0,3.5529887676608765e-14,11.99999999999994,11.99999999999994
P9,Horizontal,Rear,1D,DT500,3,500.0,60.0,481.0,-18.99999999999997,4988,519,5508,0,0,0,0,0,3.6612975190164005e-14,12.00000000000005,12.00000000000005
P9,Horizontal,Rear,1D,DT500,4,500.0,60.0,505.0,5.0,4605,533,5139,0,0,0,0,0,3.629834468437484e-14,11.999999999999924,11.999999999999924
P9,Horizontal,Rear,1D,DT500,5,500.0,60.0,511.0,11.0,5170,540,5711,0,0,0,0,0,3.797588873188194e-14,12.000000000000052,12.000000000000052
P9,Horizontal,Rear,1D,DT500,6,500.0,60.0,495.0,-5.0,5703,501,6205,0,0,0,0,0,3.8853527404281396e-14,11.999999999999952,11.999999999999952
P9,Horizontal,Rear,1D,DT500,0,250.0,60.0,258.0,8.0,2620,503,3123,0,0,0,0,0,1.9652114587561e-14,11.999999999999972,11.999999999999972
P9,Horizontal,Rear,1D,DT500,1,250.0,60.0,253.0,3.0,3054,530,3584,0,0,0,0,0,1.967086574792312e-14,12.000000000000025,12.000000000000025
P9,Horizontal,Rear,1D,DT500,2,250.0,60.0,243.0,-7.0,2708,541,3249,0,0,0,0,0,1.87961961876328e-14,11.999999999999972,11.999999999999972
P9,Horizontal,Rear,1D,DT500,3,250.0,60.0,248.0,-2.0,2695,503,3199,0,0,0,0,0,1.8323489651102644e-14,12.000000000000028,12.000000000000028
P9,Horizontal,Rear,1D,DT500,4,250.0,60.0,249.0,-1.0000000000000149,2602,501,3103,0,0,0,0,0,1.8946551756111515e-14,11.999999999999972,11.999999999999972
P9,Horizontal,Rear,1D,DT500,5,250.0,60.0,250.0,0.0,3668,508,4177,0,0,0,0,0,2.0461087863028776e-14,12.00000000000002,12.00000000000002
P9,Horizontal,Rear,1D,DT500,6,250.0,60.0,251.00000000000003,1.0000000000000149,4033,523,4557,0,0,0,0,0,1.8914238565634328e-14,11.99999999999997,11.99999999999997
P9,Joystick,Rear,2D,DT500,0,500.0,40.0,473.38918420674605,-14.074771884165758,5200,500,5701,0,0,3,3,0,8.006472831217343,6.691111303005173,-1.7601907376158463
P9,Joystick,Rear,2D,DT500,1,500.0,40.0,485.3879774261885,-2.07597866472331,7890,500,8391,0,0,1,3,2,8.830800072233535,19.70062261198732,-18.76801073700733
P9,Joystick,Rear,2D,DT500,2,500.0,40.0,502.9831336205667,15.519177529654948,7224,500,7724,0,0,2,3,0,16.901238954410783,20.00318974502425,17.759681224386235
P9,Joystick,Rear,2D,DT500,3,500.0,40.0,478.7319780454559,-8.731978045455886,5565,500,6066,0,0,0,0,0,4.511450719406179,3.695167286245389,0.1115241635687344
P9,Joystick,Rear,2D,DT500,4,500.0,40.0,470.0879662676227,-17.375989823289167,8297,500,8798,0,1,1,4,2,16.28497426567487,17.32829560356129,12.208803799584215
P9,Joystick,Rear,2D,DT500,5,500.0,40.0,485.7438575183669,-1.7200985725449418,5358,500,5859,0,0,1,2,0,5.214466086999181,6.84147964622376,6.525006218933599
P9,Joystick,Rear,2D,DT500,6,500.0,40.0,483.839597957384,-3.624358133527783,5143,500,5644,0,0,2,3,0,17.64199701052176,16.13588103231886,-8.972544851900707
P9,Joystick,Rear,2D,DT500,0,250.0,40.0,237.8920409495112,-5.839937095944743,7121,500,7622,0,1,1,2,1,24.48572435934668,36.518699697255606,-32.71099561860449
P9,Joystick,Rear,2D,DT500,1,250.0,40.0,244.4357471997965,0.7037691543405699,12744,503,13247,0,0,4,5,4,32.14863610096201,26.092546428610063,13.463624303023664
P9,Joystick,Rear,2D,DT500,2,250.0,40.0,237.32507534634948,-6.406902699106461,3523,500,4024,0,0,2,2,0,12.453138751047964,14.778292171102164,-13.383796779312974
P9,Joystick,Rear,2D,DT500,3,250.0,40.0,230.865989022728,-12.865989022727945,5058,500,5558,0,0,0,0,2,1.7425984088881872,6.5,-6.5
P9,Joystick,Rear,2D,DT500,4,250.0,40.0,241.66844408441025,-2.0635339610457013,3315,500,3815,0,0,1,1,0,7.030326779845304,6.848909163870002,-5.703089097960154
P9,Joystick,Rear,2D,DT500,5,250.0,40.0,245.1382523662829,1.406274320826921,3803,501,4304,0,0,3,2,0,9.034102621239134,8.540367041950871,2.337841005408082
P9,Joystick,Rear,2D,DT500,6,250.0,40.0,252.28380832113604,8.551830275680118,3122,505,3627,0,0,0,2,0,12.546425928234072,18.77413581730642,-18.369693630382923
P9,Joystick,Rear,2D,DT500,0,100.0,60.0,108.15297506195566,10.66018384377325,1758,500,2258,0,0,0,0,0,6.6645724458934446,13.073456501303996,-13.073456501303996
P9,Joystick,Rear,2D,DT500,1,100.0,60.0,87.89754220731744,-9.59524901086497,2790,500,3291,0,0,2,2,2,17.856312541059474,15.210503428284346,3.8334672057129913
P9,Joystick,Rear,2D,DT500,2,100.0,60.0,89.92535241526409,-7.567438802918311,2238,500,2739,0,0,0,1,0,7.850605612597569,12.974293374648347,12.974293374648347
P9,Joystick,Rear,2D,DT500,3,100.0,60.0,94.74639560909117,-2.746395609091224,2773,500,3274,0,0,0,0,0,7.058550843167721e-15,4.0,4.0
P9,Joystick,Rear,2D,DT500,4,100.0,60.0,99.47079467585034,1.9780034576679104,2513,500,3013,0,0,0,3,1,8.00397797106699,9.73613465769392,8.811922012173797
P9,Joystick,Rear,2D,DT500,5,100.0,60.0,103.62306414188414,6.130272923701658,7320,500,7820,0,1,2,3,2,21.012639376244685,25.930570155539524,-23.95535302107736
P9,Joystick,Rear,2D,DT500,6,100.0,60.0,85.74082369075735,-11.75196752742508,3892,500,4393,0,0,1,1,1,20.45431771569876,46.37223488545519,-45.893177520029816
P9,Joystick,Rear,2D,DT500,0,100.0,40.0,110.54787275423192,13.055081536049531,3087,500,3587,0,0,2,2,0,8.163493522548045,6.896833879520957,0.6558813277978351
P9,Joystick,Rear,2D,DT500,1,100.0,40.0,95.73561087315468,-1.757180345027754,6899,501,7400,0,1,1,3,1,22.53139855902288,19.49570731676284,11.43730644842881
